Project ID,Transaction ID,2010 Census Tract,"Metro/Non-Metro, 2010 Census",Origination Year,Community Development Entity (CDE) Name,QLICI Amount,City,State,Zip Code,Purpose of Investment,QALICB Type,Multi-CDE,Multi-Tract QLICI
MD0032,4220,24510040100,Metropolitan,2010,"CDF Development, LLC","$5,150,000.00 ",Baltimore,MD,21202,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0034,4221,24510260605,Metropolitan,2005,CFBanc Corporation,"$1,719,297.00 ",Baltimore,MD,21224,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0034,4223,24510260605,Metropolitan,2005,CFBanc Corporation,"$2,873,827.00 ",Baltimore,MD,21224,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0034,4222,24510260605,Metropolitan,2006,CFBanc Corporation,"$862,148.00 ",Baltimore,MD,21224,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0034,4224,24510260605,Metropolitan,2008,"PNC Community Partners, Inc.","$11,197,150.00 ",Baltimore,MD,21224,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0034,4225,24510260605,Metropolitan,2008,"PNC Community Partners, Inc.","$3,868,149.00 ",Baltimore,MD,21224,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0035,4226,24510280101,Metropolitan,2006,"National New Markets Tax Credit Fund, Inc","$4,000,000.00 ",Baltimore,MD,21215,Business Financing,RE,NO,NO
MD0036,4227,24510020100,Metropolitan,2010,Harbor Bankshares Corporation,"$6,550,500.00 ",Baltimore,MD,21231,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
MD0036,4228,24510020100,Metropolitan,2010,Harbor Bankshares Corporation,"$2,269,500.00 ",Baltimore,MD,21231,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
MD0036,4229,24510020100,Metropolitan,2010,Harbor Bankshares Corporation,"$6,906,500.00 ",Baltimore,MD,21231,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
MD0036,4230,24510020100,Metropolitan,2010,Harbor Bankshares Corporation,"$2,403,500.00 ",Baltimore,MD,21231,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
MD0039,4231,24510190300,Metropolitan,2009,"National New Markets Tax Credit Fund, Inc","$750,000.00 ",Baltimore,MD,21223,Business Financing,NRE,NO,NO
MD0041,4232,24510270805,Metropolitan,2004,ESIC New Markets Partners LP,"$9,500,000.00 ",Baltimore,MD,21212,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0041,4233,24510270805,Metropolitan,2004,ESIC New Markets Partners LP,"$2,000,000.00 ",Baltimore,MD,21212,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0042,4234,24510271801,Metropolitan,2010,"PNC Community Partners, Inc.","$4,653,668.00 ",Baltimore,MD,21215,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0042,4235,24510271801,Metropolitan,2010,"PNC Community Partners, Inc.","$1,359,738.00 ",Baltimore,MD,21215,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0042,4236,24510271801,Metropolitan,2010,"National City New Market Fund, Inc.","$2,646,332.00 ",Baltimore,MD,21215,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0042,4237,24510271801,Metropolitan,2010,"National City New Market Fund, Inc.","$773,222.00 ",Baltimore,MD,21215,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0043,4238,24510030200,Metropolitan,2006,Harbor Bankshares Corporation,"$10,000,000.00 ",Baltimore,MD,21202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MD0044,4239,24510030200,Metropolitan,2005,"Mid-City Community CDE, LLC","$17,500,000.00 ",Baltimore,MD,21202,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0044,4240,24510030200,Metropolitan,2005,"Mid-City Community CDE, LLC","$4,645,000.00 ",Baltimore,MD,21202,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0045,4241,24510180300,Metropolitan,2007,Harbor Bankshares Corporation,"$14,500,000.00 ",Baltimore,MD,21201,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0045,4244,24510180300,Metropolitan,2007,"Urban Research Park CDE, LLC","$15,190,000.00 ",Baltimore,MD,21201,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0045,4242,24510180300,Metropolitan,2011,Urban Action Community Development LLC,"$8,152,811.00 ",Baltimore,MD,21201,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0045,4243,24510180300,Metropolitan,2011,Urban Action Community Development LLC,"$2,145,967.00 ",Baltimore,MD,21201,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0048,4245,24510070400,Metropolitan,2006,Harbor Bankshares Corporation,"$25,500,000.00 ",Baltimore,MD,21205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MD0049,4246,24510070200,Metropolitan,2007,Citibank NMTC Corporation,"$1,000,000.00 ",BALTIMORE,MD,21205,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0049,4247,24510070200,Metropolitan,2007,Citibank NMTC Corporation,"$7,922,949.00 ",BALTIMORE,MD,21205,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0050,4248,24033804600,Metropolitan,2008,"National New Markets Tax Credit Fund, Inc","$179,600.00 ",Brentwood,MD,20722,Business Financing,NRE,NO,NO
MD0051,4249,24033804600,Metropolitan,2007,"Prince George's Community Capital Company, LLC","$9,251,730.00 ",Brentwood,MD,20722,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
MD0052,4250,24027605402,Metropolitan,2004,Key Community Development New Markets LLC,"$1,800,000.00 ",Columbia,MD,21044,Other Financing Purpose,CDE,NO,NO
MD0053,4253,24033805602,Metropolitan,2008,"Banc of America CDE, LLC","$2,000,000.00 ",Hyattsville,MD,20783,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0053,4254,24033805602,Metropolitan,2008,"Banc of America CDE, LLC","$1,306,886.00 ",Hyattsville,MD,20783,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0053,4251,24033805602,Metropolitan,2008,ESIC New Markets Partners LP,"$5,438,423.00 ",Hyattsville,MD,20783,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
MD0053,4252,24033805602,Metropolitan,2008,ESIC New Markets Partners LP,"$2,466,262.00 ",Hyattsville,MD,20783,Real Estate–Rehabilitation–Commercial,SPE,YES,NO
MD0054,4255,24033803300,Metropolitan,2007,"National New Markets Tax Credit Fund, Inc","$17,500,000.00 ",Landover,MD,20785,Business Financing,RE,NO,NO
MD0055,4256,24005404202,Metropolitan,2007,"National New Markets Tax Credit Fund, Inc","$6,000,000.00 ",Owings Mills,MD,21117,Business Financing,RE,NO,NO
MD0058,4257,24033802405,Metropolitan,2004,CFBanc Corporation,"$725,000.00 ",Suitland,MD,20746,Business Financing,NRE,NO,NO
MD0060,4258,24027605402,Metropolitan,2010,Merrill Lynch Community Development Company,"$5,021,084.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0060,4259,24027605402,Metropolitan,2010,Merrill Lynch Community Development Company,"$1,978,916.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0060,4260,24027605402,Metropolitan,2010,Merrill Lynch Community Development Company,"$87,647.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0060,4261,24027605402,Metropolitan,2013,Merrill Lynch Community Development Company,"$6,550,669.28 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0060,4262,24027605402,Metropolitan,2013,Merrill Lynch Community Development Company,"$4,500,000.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0060,4263,24027605402,Metropolitan,2014,Merrill Lynch Community Development Company,"$4,158,403.84 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0060,4264,24027605402,Metropolitan,2014,Merrill Lynch Community Development Company,"$466,155.59 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0061,4265,24510210200,Metropolitan,2011,"HFHI-SA NMTC I, LLC","$5,277,163.00 ",Baltimore,MD,21218,Real Estate – Construction–Housing-Single Family,RE,NO,NO
MD0062,4266,24510080800,Metropolitan,2011,Harbor Bankshares Corporation,"$15,514,537.00 ",Baltimore,MD,21213,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
MD0062,4267,24510080800,Metropolitan,2011,Harbor Bankshares Corporation,"$5,457,463.00 ",Baltimore,MD,21213,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
MD0063,4268,24510130804,Metropolitan,2011,Capital Impact Partners,"$2,620,006.00 ","Baltimore,",MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0063,4269,24510130804,Metropolitan,2011,Capital Impact Partners,"$3,500,000.00 ","Baltimore,",MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0063,4270,24510130804,Metropolitan,2011,Capital Impact Partners,"$1,500,000.00 ","Baltimore,",MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0063,4271,24510130804,Metropolitan,2011,Capital Impact Partners,"$1,885,000.00 ","Baltimore,",MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0063,4272,24510130804,Metropolitan,2011,Capital Impact Partners,"$1,000,000.00 ","Baltimore,",MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0063,4273,24510130804,Metropolitan,2011,"SunTrust Community Development Enterprises, LLC","$5,100,000.00 ",Baltimore,MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0063,4274,24510130804,Metropolitan,2011,"SunTrust Community Development Enterprises, LLC","$3,500,000.00 ",Baltimore,MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0065,4279,24510130600,Metropolitan,2011,Merrill Lynch Community Development Company,"$12,363,183.00 ",Baltimore,MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0065,4280,24510130600,Metropolitan,2011,Merrill Lynch Community Development Company,"$3,809,739.00 ",Baltimore,MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0065,4281,24510130600,Metropolitan,2011,Merrill Lynch Community Development Company,"$884,450.00 ",Baltimore,MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0065,4275,24510130600,Metropolitan,2011,ESIC New Markets Partners LP,"$7,192,000.00 ",Baltimore,MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0065,4276,24510130600,Metropolitan,2011,ESIC New Markets Partners LP,"$2,808,000.00 ",Baltimore,MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0065,4277,24510130600,Metropolitan,2012,"Banc of America CDE, LLC","$1,610,000.00 ",Baltimore,MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0065,4278,24510130600,Metropolitan,2012,"Banc of America CDE, LLC","$390,000.00 ",Baltimore,MD,21211,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0066,4282,24510040100,Metropolitan,2011,"Banc of America CDE, LLC","$11,008,000.00 ",Baltimore,MD,21201,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0066,4283,24510040100,Metropolitan,2011,"Banc of America CDE, LLC","$4,992,000.00 ",Baltimore,MD,21201,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0067,4284,24510030200,Metropolitan,2011,Harbor Bankshares Corporation,"$12,480,319.00 ",Baltimore,MD,21202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MD0067,4285,24510030200,Metropolitan,2011,Harbor Bankshares Corporation,"$3,444,681.00 ",Baltimore,MD,21202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MD0068,4288,24510070400,Metropolitan,2011,"Consortium America, LLC","$2,800,000.00 ",Baltimore,MD,21205,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0068,4289,24510070400,Metropolitan,2011,"Consortium America, LLC","$7,248,041.00 ",Baltimore,MD,21205,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0068,4290,24510070400,Metropolitan,2011,"Consortium America, LLC","$5,665,959.00 ",Baltimore,MD,21205,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MD0068,4286,24510070400,Metropolitan,2011,"KHC New Markets CDE, LLC","$7,100,000.00 ",Baltimore,MD,21205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0068,4287,24510070400,Metropolitan,2011,"KHC New Markets CDE, LLC","$1,900,000.00 ",Baltimore,MD,21205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0069,4291,24510080400,Metropolitan,2011,Capital Impact Partners,"$2,900,000.00 ","Baltimore,",MD,21213,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0069,4292,24510080400,Metropolitan,2011,Capital Impact Partners,"$4,072,002.00 ","Baltimore,",MD,21213,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0069,4293,24510080400,Metropolitan,2011,Capital Impact Partners,"$3,454,346.00 ","Baltimore,",MD,21213,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0071,4294,24027605402,Metropolitan,2010,Merrill Lynch Community Development Company,"$2,000,000.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4295,24027605402,Metropolitan,2010,Merrill Lynch Community Development Company,"$121,652.74 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4296,24027605402,Metropolitan,2010,Merrill Lynch Community Development Company,"$801,574.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4297,24027605402,Metropolitan,2010,Merrill Lynch Community Development Company,"$5,943,000.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4298,24027605402,Metropolitan,2010,Merrill Lynch Community Development Company,"$2,457,000.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4299,24027605402,Metropolitan,2010,Merrill Lynch Community Development Company,"$1,024,234.13 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4301,24027605402,Metropolitan,2010,Merrill Lynch Community Development Company,"$10,612,500.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4302,24027605402,Metropolitan,2010,Merrill Lynch Community Development Company,"$4,387,500.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4300,24027605402,Metropolitan,2011,Merrill Lynch Community Development Company,"$236,998.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4303,24027605402,Metropolitan,2011,Merrill Lynch Community Development Company,"$9,905,000.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4304,24027605402,Metropolitan,2011,Merrill Lynch Community Development Company,"$4,095,000.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4305,24027605402,Metropolitan,2011,Merrill Lynch Community Development Company,"$12,363,183.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4306,24027605402,Metropolitan,2011,Merrill Lynch Community Development Company,"$3,809,739.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4307,24027605402,Metropolitan,2011,Merrill Lynch Community Development Company,"$884,450.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4308,24027605402,Metropolitan,2012,Merrill Lynch Community Development Company,"$1,598,250.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4309,24027605402,Metropolitan,2012,Merrill Lynch Community Development Company,"$276,750.00 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4310,24027605402,Metropolitan,2012,Merrill Lynch Community Development Company,"$3,941,537.74 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0071,4311,24027605402,Metropolitan,2012,Merrill Lynch Community Development Company,"$526,209.52 ",Columbia,MD,21044,Business Financing,CDE,NO,NO
MD0072,4312,24510150100,Metropolitan,2012,Harbor Bankshares Corporation,"$1,882,483.00 ",Baltimore,MD,21217,Business Financing,NRE,NO,NO
MD0073,4313,24510270805,Metropolitan,2012,Harbor Bankshares Corporation,"$3,048,035.00 ",Baltimore,MD,21213,Business Financing,NRE,NO,NO
MD0074,4314,24510250500,Metropolitan,2012,Harbor Bankshares Corporation,"$5,114,482.00 ",Baltimore,MD,21212,Business Financing,NRE,NO,NO
MD0075,4315,24045010702,Metropolitan,2004,"National New Markets Tax Credit Fund, Inc","$8,500,000.00 ",Salisbury,MD,21801,Business Financing,RE,NO,NO
MD0076,4316,24510280102,Metropolitan,2005,"National New Markets Tax Credit Fund, Inc","$9,750,000.00 ",Baltimore,MD,21215,Business Financing,RE,NO,NO
MD0077,4317,24005492102,Metropolitan,2012,"National Community Fund I, LLC","$6,975,343.00 ",PARKVILLE,MD,21234,Business Financing,NRE,NO,NO
MD0077,4318,24005492102,Metropolitan,2012,"National Community Fund I, LLC","$2,334,657.00 ",PARKVILLE,MD,21234,Business Financing,NRE,NO,NO
MD0078,4321,24510120500,Metropolitan,2012,Chase New Markets Corporation,"$2,157,684.00 ",Baltimore,MD,21201,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
MD0078,4322,24510120500,Metropolitan,2012,Chase New Markets Corporation,"$842,316.00 ",Baltimore,MD,21201,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
MD0078,4319,24510120500,Metropolitan,2012,"Reinvestment Fund, Inc., The","$9,663,030.00 ",Baltimore,MD,21201,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
MD0078,4320,24510120500,Metropolitan,2012,"Reinvestment Fund, Inc., The","$3,202,644.00 ",Baltimore,MD,21201,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
MD0079,4323,24510110200,Metropolitan,2012,Nonprofit Finance Fund,"$6,241,100.00 ",Baltimore,MD,21201,Business Financing,NRE,NO,NO
MD0079,4324,24510110200,Metropolitan,2012,Nonprofit Finance Fund,"$2,398,900.00 ",Baltimore,MD,21201,Business Financing,NRE,NO,NO
MD0080,4325,24510070300,Metropolitan,2012,Nonprofit Finance Fund,"$7,335,697.00 ",Baltimore,MD,21213,Business Financing,NRE,YES,NO
MD0080,4326,24510070300,Metropolitan,2012,Nonprofit Finance Fund,"$2,264,303.00 ",Baltimore,MD,21213,Business Financing,NRE,YES,NO
MD0080,4327,24510070300,Metropolitan,2012,"Reinvestment Fund, Inc., The","$5,868,558.00 ",Baltimore,MD,21205,Business Financing,NRE,YES,NO
MD0080,4328,24510070300,Metropolitan,2012,"Reinvestment Fund, Inc., The","$2,131,442.00 ",Baltimore,MD,21205,Business Financing,NRE,YES,NO
MD0080,4329,24510080800,Metropolitan,2012,"City First New Markets Fund II, LLC","$11,003,545.00 ",Baltimore,MD,21213,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0080,4330,24510080800,Metropolitan,2012,"City First New Markets Fund II, LLC","$3,546,455.00 ",Baltimore,MD,21213,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0081,4331,24510040100,Metropolitan,2005,National Trust Community Investment Corporation,"$6,823,686.00 ",Baltimore,MD,21201,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MD0082,4332,24510110200,Metropolitan,2006,Telesis CDE Corporation,"$1,429,500.00 ",Baltimore,MD,21218,Real Estate – Construction–Housing-Single Family,RE,NO,NO
MD0082,4333,24510120400,Metropolitan,2013,Telesis CDE Corporation,"$1,000,000.00 ",Baltimore,MD,21218,Real Estate – Construction–Housing-Single Family,RE,NO,NO
MD0083,4334,24510180100,Metropolitan,2013,Merrill Lynch Community Development Company,"$6,550,669.28 ",Baltimore,MD,21201,Business Financing,RE,NO,NO
MD0084,4337,24510280200,Metropolitan,2013,"Reinvestment Fund, Inc., The","$4,948,232.00 ",Baltimore,MD,21207,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0084,4338,24510280200,Metropolitan,2013,"Reinvestment Fund, Inc., The","$2,081,424.00 ",Baltimore,MD,21207,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0084,4339,24510280200,Metropolitan,2013,"Reinvestment Fund, Inc., The","$2,470,344.00 ",Baltimore,MD,21207,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MD0084,4340,24510280200,Metropolitan,2013,"City First New Markets Fund II, LLC","$2,677,931.00 ",Baltimore,MD,21207,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
