DATA_ID,NAME,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,RATING,REVIEWS,PRICE_HIGH,PRICE_LOW,ADDRESS,STREET,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,TELEPHONE,WEBSITE,RESERVATIONS,DELIVERY,TAKEOUT,ACCEPTS_CREDIT,ACCEPTS_APPLE_PAY,ACCEPTS_ANDROID_PAY,ACCEPTS_BITCOIN,GOOD_FOR,PARKING,BIKE_PARKING,WHEELCHAIR_ACCESSIBLE,GOOD_FOR_KIDS,GOOD_FOR_GROUPS,ATTIRE,AMBIENCE,NOISE_LEVEL,ALCOHOL,OUTDOOR_SEATING,WIFI,HAS_TV,WAITER_SERVICE,CATERS,COAT_CHECK,DOGS_ALLOWED,HAS_POOL_TABLE,GOOD_FOR_DANCING,HAPPY_HOUR,BEST_NIGHTS,SMOKING,GOOD_FOR_WORKING,GENDER_NEUTRAL_RESTROOM,MUSIC,MILITARY_DISCOUNT,DRIVE_THRU,MON_OPEN,MON_CLOSE,TUE_OPEN,TUE_CLOSE,WED_OPEN,WED_CLOSE,THU_OPEN,THU_CLOSE,FRI_OPEN,FRI_CLOSE,SAT_OPEN,SAT_CLOSE,SUN_OPEN,SUN_CLOSE,RATING_5,RATING_4,RATING_3,RATING_2,RATING_1
571,Dragon City,Restaurant,American (Traditional),,,2.142857143,7,10,0,"1901 W Genesee St, Syracuse, NY 13204",1901 W Genesee St,Syracuse,NY,13204,43.050039,-76.193392,13154849999,dragoncitytogo.com,No,Yes,Yes,Yes,,,,,,,,Yes,Yes,Casual,,Average,No,No,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,4
572,Casey's Deli,Restaurant,Delis,Sandwiches,,2.333333333,3,,,"308 S Warren St, Syracuse, NY 13202",308 S Warren St,Syracuse,NY,13202,43.0483272,-76.1508302,13157012296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1
574,Felton's Ale & Spirit House,Restaurant,Dive Bars,American (New),,4.5,2,30,11,"1801 Butternut St, Syracuse, NY 13208",1801 Butternut St,Syracuse,NY,13208,43.075532,-76.142854,13154544331,,,,,No,,,,,,,,No,,,,,Full Bar,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0
575,Traditions of Syracuse,Restaurant,Restaurants,,,,0,,,"201 S Salina St, Syracuse, NY 13202",201 S Salina St,Syracuse,NY,13202,43.049363,-76.1517868,13154228080,yankelcatering.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
576,Ocean Sushi,Restaurant,Sushi Bars,Japanese,,4.169811321,106,30,11,"7567 Oswego Rd, Liverpool, NY 13090",7567 Oswego Rd,Liverpool,NY,13090,43.1370125,-76.2266757,13156226050,,No,No,Yes,Yes,No,,No,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,Free,Yes,Yes,Yes,,No,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,12:00 PM,10:00 PM,4:00 PM,9:00 PM,55,32,7,6,6
578,Wegmans,Restaurant,Grocery,Bakeries,Delis,4.393939394,33,30,11,"4979 W Taft Rd, Liverpool, NY 13088",4979 W Taft Rd,Liverpool,NY,13088,43.1230312,-76.1699255,13154570514,wegmans.com,No,No,Yes,Yes,No,,,,Private Lot,Yes,Yes,Yes,Yes,Casual,,Average,Beer & Wine Only,No,Free,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5,1,3,1
580,Bart Rich Enterprises Richmond Enterprises,Restaurant,Restaurants,,,,0,,,"3930 S Salina St, Syracuse, NY 13205",3930 S Salina St,Syracuse,NY,13205,43.0098291,-76.1424221,13154698885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
582,D'Bautista Beauty And Barber Shop,Restaurant,Barbers,Hair Stylists,Dominican,5,1,30,11,"1105 North Salina Street, Syracuse, NY 13208",1105 North Salina Street,Syracuse,NY,13208,43.064835,-76.157032,16463776662,,,,,No,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
583,Market Diner,Restaurant,Diners,,,2.8,40,10,0,"2100 Park St, Syracuse, NY 13208",2100 Park St,Syracuse,NY,13208,43.0731575,-76.1684881,13154745247,themarketdiner.com,No,No,Yes,Yes,,,,"Breakfast, Brunch, Lunch",,Yes,Yes,Yes,Yes,Casual,,Average,No,No,Free,No,Yes,Yes,,,,,,,,,,,,,5:00 AM,9:00 PM,5:00 AM,9:00 PM,5:00 AM,9:00 PM,5:00 AM,9:00 PM,5:00 AM,9:00 PM,5:00 AM,9:00 PM,5:00 AM,2:30 PM,8,9,4,5,14
584,Score Board Sports Bar,Restaurant,Sports Bars,American (Traditional),,1,1,,,"Syracuse Hancock International Airport, North Terminal B\n1000 Colonel Eileen Collins Blvd, Syracuse, NY 13212","Syracuse Hancock International Airport, North Terminal B\n1000 Colonel Eileen Collins Blvd",Syracuse,NY,13212,43.0734245,-76.1721729,,,,,,,,,,,,,,No,,,,,Beer & Wine Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
585,Cristos Cafe,Restaurant,Sandwiches,,,3,4,10,0,"441 S Salina St\nFl 1, Syracuse, NY 13202",441 S Salina St\nFl 1,Syracuse,NY,13202,43.0457478,-76.1522284,13154241336,,No,,Yes,Yes,,,,,,,Yes,No,No,Casual,,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0
586,Fu Wa Asian Restaurant,Restaurant,Sushi Bars,Asian Fusion,,3.941176471,34,30,11,"7421 Oswego Rd\nSte B, Liverpool, NY 13090",7421 Oswego Rd\nSte B,Liverpool,NY,13090,43.12812466,-76.2201291,13154518866,fuwasushi.com,No,Yes,Yes,Yes,No,,,,,No,,Yes,Yes,Casual,Trendy,Quiet,No,No,Free,Yes,Yes,Yes,,,,,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,12:00 PM,9:30 PM,16,8,5,2,3
587,Potamianos Properties,Restaurant,Restaurants,Apartments,,,0,,,"175 Marshall St, Syracuse, NY 13210",175 Marshall St,Syracuse,NY,13210,43.0416247,-76.1346815,13154259460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
588,Dave And Busters,Restaurant,Arcades,American (Traditional),,5,1,,,"10335 Destiny USA Dr, Syracuse, NY 13290",10335 Destiny USA Dr,Syracuse,NY,13290,43.06820781,-76.17367411,13154013700,daveandbusters.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00 AM,12:00 AM,11:00 AM,12:00 AM,11:00 AM,12:00 AM,11:00 AM,12:00 AM,,,11:00 AM,2:00 AM,11:00 AM,12:00 AM,1,0,0,0,0
589,Pies Guys Pizzaria,Restaurant,Pizza,Seafood,Chicken Wings,3,5,10,0,"3106 James St, Syracuse, NY 13206",3106 James St,Syracuse,NY,13206,43.06906451,-76.10504593,13158022470,piesguyspizzeria.com,No,Yes,Yes,Yes,,,,,,,,No,No,Casual,,,,No,No,No,No,,,,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,11:00 PM,12:00 PM,11:00 PM,12:00 PM,9:00 PM,1,1,1,1,1
590,GEMCARE,Restaurant,Barbeque,,,,0,,,"840 W Belden Ave Ste 2, Syracuse, NY 13204",840 W Belden Ave Ste 2,Syracuse,NY,13204,43.0548376,-76.1656464,13154367352,gem-care.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
591,Syracuse Suds Factory,Restaurant,Sports Bars,American (Traditional),,2.078947368,38,30,11,"320 S Clinton St, Syracuse, NY 13202",320 S Clinton St,Syracuse,NY,13202,43.0481019,-76.1538678,13154712253,sudsfactory.com,No,No,No,Yes,,,,,Street,Yes,No,No,Yes,Casual,Divey,Average,Full Bar,No,No,Yes,Yes,,No,,,No,Yes,Wed,No,,,Live,,,11:30 AM,2:00 AM,11:30 AM,2:00 AM,11:30 AM,2:00 AM,11:30 AM,2:00 AM,11:30 AM,2:00 AM,11:30 AM,2:00 AM,12:00 PM,8:00 PM,2,4,7,7,18
592,Sweet Jimmy's,Restaurant,Gluten-Free,Vegan,,,0,,,,Syracuse Regional Market,Syracuse,NY,,43.073951,-76.168796,13153829691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
593,Peppino's Pizzeria,Restaurant,Pizza,,,5,1,30,11,"901 E Genesee St, Syracuse, NY 13210",901 E Genesee St,Syracuse,NY,13210,43.0471884,-76.1375724,13154756540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,1,0,0,0,0
595,Kirby's Grill,Restaurant,American (Traditional),Barbeque,Steakhouses,3.230769231,13,30,11,"2212 W Genesee St, Syracuse, NY 13219",2212 W Genesee St,Syracuse,NY,13219,43.047313,-76.1991954,13154680041,kirbys.com,No,No,Yes,Yes,,,,,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,Yes,No,,,,,,,,,,,,,11:30 AM,9:00 PM,11:30 AM,9:00 PM,11:30 AM,9:00 PM,11:30 AM,9:00 PM,11:30 AM,10:00 PM,11:30 AM,10:00 PM,12:00 PM,9:00 PM,2,4,3,3,1
596,Westcott Grocery & Subway,Restaurant,Grocery,Sandwiches,,,0,,,"477 Westcott St, Syracuse, NY 13210",477 Westcott St,Syracuse,NY,13210,43.041855,-76.1191342,13154781000,westcottgrocerysubway.com,,Yes,,,,,,,,,,,,,,,Beer & Wine Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
597,Bella Pizzeria,Restaurant,Pizza,Sandwiches,,,0,,,"857 N Salina St, Syracuse, NY 13208",857 N Salina St,Syracuse,NY,13208,43.0627182,-76.1548915,13154795130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
598,Kirby's Grill & Taphouse,Restaurant,American (Traditional),Steakhouses,,3.352941176,17,30,11,"408 E Genesee St, Fayetteville, NY 13066",408 E Genesee St,Fayetteville,NY,13066,43.02948834,-76.00568529,13156379555,kirbys.com,No,No,Yes,Yes,No,,,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,Yes,Yes,,No,,,,,,,,,Yes,,11:30 AM,9:00 PM,11:30 AM,9:00 PM,11:30 AM,9:00 PM,11:30 AM,9:00 PM,11:30 AM,10:00 PM,11:30 AM,10:00 PM,12:00 PM,9:00 PM,1,10,1,4,1
599,Heroes & Legends Cafe,Restaurant,Cafes,,,,0,,,"State Fair Grounds, Syracuse, NY 13209",State Fair Grounds,Syracuse,NY,13209,43.0806823,-76.2259136,13154872263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
600,Lady Bug Lunch Box,Restaurant,American (Traditional),Food Stands,Burgers,4,1,,,"East Fayette St, Syracuse, NY 13202",East Fayette St,Syracuse,NY,13202,43.0485856,-76.1438893,13153914489,ladybuglunchbox.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0
604,Twin Trees III,Restaurant,Pizza,Italian,,3.913043478,23,30,11,"310 N Main St, North Syracuse, NY 13212",310 N Main St,North Syracuse,NY,13212,43.1391815,-76.1279335,13154589311,twintrees3.com,Yes,Yes,Yes,Yes,,,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,,Average,Full Bar,No,No,Yes,Yes,Yes,,,,,,,,,,,,,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,10:00 PM,11:00 AM,11:00 PM,4:00 PM,11:00 PM,4:00 PM,9:30 PM,11,5,3,2,2
605,Darwins Restaurant & Bar,Restaurant,Restaurants,,,,0,,,"701 S Crouse Ave, Syracuse, NY 13210",701 S Crouse Ave,Syracuse,NY,13210,43.0425476,-76.1364407,13154721901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
607,The Half Moon Bakery & Bistro,Restaurant,Bakeries,Coffee & Tea,American (Traditional),5,1,30,11,"6500 E Seneca Tpke, Jamesville, NY 13078",6500 E Seneca Tpke,Jamesville,NY,13078,42.991425,-76.071146,13154920110,thehalfmoonbakery.com,,No,,Yes,,,No,,"Street, Private Lot",No,Yes,,,Casual,,Quiet,No,Yes,,No,Yes,,,,,,,,,,,,,,10:00 AM,3:00 PM,8:00 AM,5:00 PM,8:00 AM,5:00 PM,8:00 AM,5:00 PM,8:00 AM,5:00 PM,8:00 AM,5:00 PM,,,1,0,0,0,0
608,Mafia Pizzeria,Restaurant,Pizza,,,3.8,5,,,"3106 James St, Syracuse, NY 13206",3106 James St,Syracuse,NY,13206,43.0688582,-76.1036108,13154377499,mafia-pizzeria.com,No,,,Yes,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,4:00 PM,12:00 AM,4:00 PM,12:00 AM,4:00 PM,12:00 AM,4:00 PM,12:00 AM,4:00 PM,2:00 AM,4:00 PM,2:00 AM,,,2,2,0,0,1
609,Goodfella's Pizzeria,Restaurant,Pizza,,,,0,,,"229 W Fayette St, Syracuse, NY 13202",229 W Fayette St,Syracuse,NY,13202,43.0486939,-76.1546185,13152187037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
610,Deli,Restaurant,Delis,,,,0,,,"727 S Crouse Ave, Syracuse, NY 13210",727 S Crouse Ave,Syracuse,NY,13210,43.0421186,-76.1361176,13154257844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
611,The Neighborhood Grind,Restaurant,Diners,Breakfast & Brunch,American (Traditional),4,1,,,"6601 S Salina St, Nedrow, NY 13205",6601 S Salina St,Nedrow,NY,13205,42.99430648,-76.14360295,13154928222,,No,No,Yes,Yes,,,No,,Private Lot,No,Yes,,No,Casual,,,No,No,Free,Yes,Yes,Yes,,No,,,,,,,,,,,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,8:00 PM,7:00 AM,2:00 PM,8:00 AM,1:00 PM,0,1,0,0,0
613,Mcdonalds,Restaurant,Burgers,Fast Food,,1.666666667,3,999,61,"6031 Tarbell Rd, Syracuse, NY 13206",6031 Tarbell Rd,Syracuse,NY,13206,43.0912014,-76.1000924,13154635400,mcdonalds.com,No,No,Yes,Yes,,,,,,,,Yes,No,Formal (Jacket Required),,,No,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2
615,Ironwood,Restaurant,Pizza,,,3.930555556,72,30,11,"145 E Seneca St, Manlius, NY 13104",145 E Seneca St,Manlius,NY,13104,43.001837,-75.978098,13157448740,ironwoodpizza.com,No,No,No,Yes,Yes,,,Dinner,Street,Yes,Yes,Yes,Yes,Casual,Hipster,Average,Beer & Wine Only,Yes,No,No,Yes,No,,No,,,,,,,,,,,4:00 PM,9:00 PM,4:00 PM,9:00 PM,4:00 PM,9:00 PM,4:00 PM,10:00 PM,4:00 PM,10:00 PM,4:00 PM,10:00 PM,,,32,18,11,7,4
618,Papá Gallo Mexican Restaurant,Restaurant,Mexican,,,2.795180723,83,30,11,"205 W Genesee St, Fayetteville, NY 13066",205 W Genesee St,Fayetteville,NY,13066,43.0289906,-76.0152454,13156324789,papagallorestaurant.com,No,No,Yes,Yes,No,,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,Yes,No,,,,,,,,,,,,,11:30 AM,9:30 PM,11:30 AM,9:30 PM,11:30 AM,9:30 PM,11:30 AM,9:30 PM,11:30 AM,10:00 PM,11:30 AM,10:00 PM,4:00 PM,9:00 PM,11,24,9,15,24
620,Beau Quest Eatery,Restaurant,Pizza,,,,0,,,"1306 S Salina St, Syracuse, NY 13202",1306 S Salina St,Syracuse,NY,13202,43.0340634,-76.1492933,13154782328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
622,Bagel Diner,Restaurant,Restaurants,Bagels,,,0,,,"137 Marshall St, Syracuse, NY 13210",137 Marshall St,Syracuse,NY,13210,43.0418117,-76.1361574,13154717834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
624,Good News Cafe,Restaurant,Cafes,,,,0,,,"900 Erie Blvd W, Syracuse, NY 13204",900 Erie Blvd W,Syracuse,NY,13204,43.0482749,-76.173316,13154710860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
625,Charley's Philly Steaks,Restaurant,Cheesesteaks,,,3,6,10,0,"1 Carousel Ctr, Syracuse, NY 13290",1 Carousel Ctr,Syracuse,NY,13290,43.0698549,-76.173622,,,No,No,,No,,,,,,,,No,No,Casual,,,,,Free,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,2
626,Avicolli's Restaurant and Pizzeria,Restaurant,Pizza,Italian,,3.409090909,66,30,11,"7839 Oswego Rd, Liverpool, NY 13090",7839 Oswego Rd,Liverpool,NY,13090,43.1502327,-76.2302966,13156225100,myavicollis.com,Yes,Yes,Yes,Yes,No,,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,Yes,Yes,,,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,11:00 AM,10:00 PM,19,17,10,12,8
627,Gino & Joe's Pizza Express,Restaurant,Pizza,,,,0,,,"2921 James St, Syracuse, NY 13206",2921 James St,Syracuse,NY,13206,43.0693008,-76.1058604,13154635551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
628,Scenic Root,Restaurant,American (New),Bars,,4.090909091,22,30,11,"301 Fayette St, Manlius, NY 13104",301 Fayette St,Manlius,NY,13104,43.003923,-75.982488,13156823000,scenicrootmanlius.com,Yes,No,Yes,Yes,No,No,,,,No,,Yes,Yes,Casual,,Average,Full Bar,Yes,,No,Yes,No,,,No,No,,,,,,Background,,,11:30 AM,10:30 PM,11:30 AM,10:30 PM,11:30 AM,12:00 AM,11:30 AM,1:00 AM,11:30 AM,2:00 AM,4:00 PM,2:00 AM,4:00 PM,10:30 PM,10,8,1,2,1
629,Tiffany's Catering,Restaurant,Caterers,Barbeque,,2,4,,,"101 Oak St, Syracuse, NY 13203",101 Oak St,Syracuse,NY,13203,43.0528989,-76.133407,13154767630,tiffanyscatering.com,,Yes,,Yes,,,,,,,,No,No,,,,Beer & Wine Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,3
630,Miami Barbie-Q,Restaurant,Food Trucks,Barbeque,,,0,10,0,"201 S Clinton St, Syracuse, NY 13202",201 S Clinton St,Syracuse,NY,13202,43.04852351,-76.1537671,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00 AM,3:00 PM,11:00 AM,3:00 PM,,,0,0,0,0,0
631,Bonefish Grill,Restaurant,Seafood,,,3,52,30,11,"600 Towne Dr Lot 16, Fayetteville, NY 13066",600 Towne Dr Lot 16,Fayetteville,NY,13066,43.0341588,-76.0190582,13156370491,bonefishgrill.com,Yes,No,Yes,Yes,,,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,"Casual, Trendy",Average,Full Bar,No,No,Yes,Yes,No,,,,,,,,,,,,,4:00 PM,10:30 PM,4:00 PM,10:30 PM,4:00 PM,10:30 PM,4:00 PM,10:30 PM,4:00 PM,11:30 PM,11:00 AM,11:30 PM,10:00 AM,9:00 PM,6,19,6,11,10
632,Umi,Restaurant,Restaurants,,,,0,,,"1 Carousel Ctr, Syracuse, NY 13290",1 Carousel Ctr,Syracuse,NY,13290,43.0698549,-76.173622,13154660184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
633,The Brick House Cafe,Restaurant,American (Traditional),Cafes,,4.5,2,30,11,"5885 E Cir Dr\nSte 115, Cicero, NY 13039",5885 E Cir Dr\nSte 115,Cicero,NY,13039,43.15176312,-76.11390352,13154521556,brickhousecafeny.com,Yes,No,Yes,Yes,,,,,,,Yes,Yes,Yes,Casual,,Quiet,No,No,Free,,No,Yes,,,,,,,,,,,,,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,6:00 PM,7:30 AM,3:00 PM,,,1,1,0,0,0
634,Dorsey's P J,Restaurant,Restaurants,,,,0,,,"116 Walton St, Syracuse, NY 13202",116 Walton St,Syracuse,NY,13202,43.0481787,-76.1544061,13154783023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
635,Twin's Delicatessen,Restaurant,Delis,Sandwiches,,,0,,,"500 S Salina St\nSte 1, Syracuse, NY 13202",500 S Salina St\nSte 1,Syracuse,NY,13202,43.043959,-76.152399,13157010506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
636,Bit O'west,Restaurant,Restaurants,,,,0,,,"2293 Brewerton Rd, Syracuse, NY 13211",2293 Brewerton Rd,Syracuse,NY,13211,43.0995015,-76.1455577,13154549839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
637,New Ling Ling Chinese Buffet,Restaurant,Chinese,Buffets,,2.761904762,21,30,11,"604 S Main St, Syracuse, NY 13212",604 S Main St,Syracuse,NY,13212,43.1245198,-76.1400945,13154589800,,No,No,Yes,Yes,,,,"Lunch, Dinner",Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,No,No,Free,No,Yes,No,,,,,,,,,,,,,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,10:30 PM,11:00 AM,10:30 PM,11:30 AM,9:30 PM,0,7,6,4,4
639,Ray's Pizza,Restaurant,Pizza,,,,0,,,"2921 James St, Syracuse, NY 13206",2921 James St,Syracuse,NY,13206,43.0688766,-76.1060401,13154377297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
640,Hullar's Restaurant,Restaurant,American (Traditional),Salad,Breakfast & Brunch,3.514285714,35,30,11,"411 E Genesee St, Fayetteville, NY 13066",411 E Genesee St,Fayetteville,NY,13066,43.0299833,-76.0060174,13156370043,hullarsrestaurant.com,Yes,No,Yes,Yes,,,,Lunch,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,Yes,,,,,,,,,,,,,,6:00 AM,9:00 PM,6:00 AM,10:00 PM,6:00 AM,10:00 PM,6:00 AM,10:00 PM,6:00 AM,10:00 PM,6:00 AM,10:00 PM,8:00 AM,1:00 PM,7,10,14,2,2
641,Boom Boom Mex Mex,Restaurant,Mexican,,,3.326530612,49,10,0,"3263 Howlett Hill Rd, Camillus, NY 13031",3263 Howlett Hill Rd,Camillus,NY,13031,43.0161487,-76.2855629,13156731151,BoomBoomMexMex.com,No,No,Yes,Yes,,,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,Free,No,No,Yes,,,,,,,,,,,,,11:30 AM,8:30 PM,11:30 AM,8:30 PM,11:30 AM,8:30 PM,11:30 AM,8:30 PM,11:30 AM,8:30 PM,11:30 AM,8:30 PM,11:30 AM,8:30 PM,11,16,5,12,5
642,Anna's Cafe,Restaurant,Cafes,,,,0,,,"1412 Burnet Ave, Syracuse, NY 13206",1412 Burnet Ave,Syracuse,NY,13206,43.054847,-76.11881,13154753800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
643,Lee's Express,Restaurant,Chinese,,,2.666666667,3,,,"323 S Salina St, Syracuse, NY 13202",323 S Salina St,Syracuse,NY,13202,43.048009,-76.151803,13154268098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1
644,Win Hope,Restaurant,Chinese,,,,0,,,"907 E Genesee St, Syracuse, NY 13210",907 E Genesee St,Syracuse,NY,13210,43.0470862,-76.1374282,13154783050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
645,Sparta Restaurant & Deli,Restaurant,Restaurants,,,,0,,,"222 Harrison St, Syracuse, NY 13202",222 Harrison St,Syracuse,NY,13202,43.0442932,-76.1498984,13154785414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
646,Golden City,Restaurant,Chinese,,,3.333333333,12,10,0,"4457 E Genesee St, De Witt, NY 13214",4457 E Genesee St,De Witt,NY,13214,43.0350035,-76.0664754,13154450888,dewitt.goldencitychinesefood.…,No,No,Yes,Yes,,,,"Lunch, Dinner",,Yes,Yes,Yes,No,Casual,Casual,Quiet,No,No,Free,No,Yes,Yes,,Yes,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,9:30 PM,11:00 AM,10:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,12:00 PM,10:00 PM,5,1,2,1,3
647,Mafia Italian Pizzeria,Restaurant,Italian,Pizza,,,0,30,11,"6598 Thompson Rd, Syracuse, NY 13206",6598 Thompson Rd,Syracuse,NY,13206,43.0904961,-76.0922339,13154637777,mafia-pizzeria.com,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,11:00 AM,12:00 AM,11:00 AM,12:00 AM,,,11:00 AM,12:00 AM,11:00 AM,2:00 AM,4:00 PM,2:00 AM,,,0,0,0,0,0
650,All Who Wander,Restaurant,Beer Bar,Cocktail Bars,American (Traditional),4.7,10,30,11,"315 Fayette St\nSte 5, Manlius, NY 13104",315 Fayette St\nSte 5,Manlius,NY,13104,43.004615,-75.984208,13156924617,wanderhere.com,No,No,,Yes,,,,,,No,,No,Yes,Casual,,Average,,,,No,,,,,,,,,,,,,,,,,,,,,3:00 PM,10:00 PM,3:00 PM,10:00 PM,3:00 PM,10:00 PM,,,8,1,1,0,0
